_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,id,retweetcount,screenname,text,userid
191082897,false,finalized,3,8/12/2012 13:23:29,Information source,0.6629,,74305763828445104,0,jessiebur,Dayton requests disaster declaration after tornado http://dlvr.it/TGCDN,223930979
191082898,false,finalized,3,8/12/2012 13:29:31,Caution and advice,0.6676,,73347604980830208,0,CHVandergriff,Major tornado outbreak overnight. People need help and I'm feeling helpless.,287027188
191082899,false,finalized,3,8/12/2012 13:37:00,Unknown,1.0,,78818678417792896,0,basselkhatib,"Everything is boring. an earthquake, a tornado, or a Volcano... bombs or other element can add some suspense and life to our live. #Praying",96812274
191082900,false,finalized,3,8/12/2012 13:10:24,Unknown,0.664,,73481651690278800,0,Jaclynn8,@h_breezyy7 we had to go to the tornado places during lunch because the sirens were going off,259840645
191082901,false,finalized,3,8/12/2012 13:37:59,Caution and advice,1.0,,73199761230020608,0,Amexacan,there is tornado warnings so we might have to go to the celler,303467213
191082902,false,finalized,3,8/12/2012 14:13:19,Information source,0.3729,,73525471232540608,0,KotaBear44,had to stay in school for an extra hour because of a tornado warning and that was fun,189278806
191082903,false,finalized,3,8/12/2012 13:15:55,Casualties and damage,1.0,,72842906725138400,2,Geoje_Party," @EKaiserReuters: ""Joplin looked like some of the battles I saw in Korea,"" Korean war veteran and Missouri #tornado survivor says: htt ...",40188579
191082904,false,finalized,3,8/12/2012 13:30:25,Caution and advice,1.0,,73565140565499904,0,BarbieMovement,"Were under a tornado warning, and the sirens are going off like crazy ... I did sign up for this.",118449589
191082905,false,finalized,3,8/12/2012 13:27:03,Caution and advice,1.0,,73862215777783808,0,Irishgal719,Winds are gusting tonight.  I'm in an area that DOES NOT get tornado's but we now have a tornado watch !!!  crazy......,23662844
191082906,false,finalized,3,8/12/2012 13:23:03,Casualties and damage,0.3544,,76078425688911808,0,SwaggernautBen,@RealWizKhalifa tornado just hit my town and the sky is #Black&Yellow so now have the song stuck in my head,213314050
191082907,false,finalized,3,8/12/2012 13:28:31,Caution and advice,0.7086,,73434801167794000,7,BrianBShynin," @KellyKCTV5: cass, johnson, jackson, layfatte county under tornado warnings rt now",30606883
191082908,false,finalized,3,8/12/2012 13:14:11,"Donations of money, goods or services",0.6733,,75424812020936704,0,ibrenda307,Prepaid Cell Phones | Salvation Army Serves Thousands In Tornado Ravaged Areas http://bit.ly/mF0JbY,275074576
191082909,false,finalized,3,8/12/2012 13:37:37,"Donations of money, goods or services",0.7028,,75914726516867008,2,MickeyETC, @goMarielle: #MOneeds ELECTRIC SKILLETS and CROCK POTS (gas is shut off still) #Joplin,125708254
191082910,false,finalized,3,8/12/2012 13:31:18,Unknown,1.0,,75222146166685600,1,jon_dziurawiec,"MO released a new version of Twister. Instead of putting your body parts on colored dots, you try to find your kids #joplin #missouri #jokes",112640903
191082911,false,finalized,3,8/12/2012 13:26:44,Caution and advice,0.6454,,73533755947618304,2,DJFnF,The weather be scaring people the only thing we gonna get is alot of rain... No tornado.,118431517
191082912,false,finalized,3,8/12/2012 13:36:00,Information source,1.0,,72865553156554704,5,brianstelter,Back by the #Joplin hospital now. Even more eerie-looking at night. http://instagr.am/p/EpMkz/,14515799
191082913,true,golden,1,8/12/2012 12:42:35,Unknown,1.0,Casualties and damage,73579096025743200,0,JimmyBass2,@DENISE_RICHARDS Every1 should... Worst single Tornado in 57 yrs. 122 deaths & counting !!! Hope it ends soon !!!,247409734
191082914,true,golden,2,8/12/2012 13:20:10,Casualties and damage,0.5099,"People missing, found or seen",73846641647550400,0,KyleeCoffman,Full list of missing persons in #Joplin that was released this morning... http://bit.ly/mwwNIs,16201506
191082915,true,golden,2,8/12/2012 13:19:31,"Donations of money, goods or services",1.0,"Donations of money, goods or services",73498808092336000,0,paulcurtman,Irony: we have just gone from collecting relief supplies for.tornado victims to taking cover in a basement from a possible tornado.,88028631
191082916,false,finalized,3,8/12/2012 13:12:33,Caution and advice,0.6525,,75374459455942496,1,Luv4Autumn," @cindyrobuck:  @stormchaser4850: Developing: NWS meteorologists were tracking a tornado on the ground near Ramona, SD, moving NE at ...",281622166
191082917,false,finalized,3,8/12/2012 13:26:59,"Donations of money, goods or services",1.0,,74487449816018800,13,bitemark, @MinnesotaTwins: Come check out our autograph session to benefit tornado relief efforts. 11:30 am on Target Plaza.,816417
191082918,true,golden,3,8/12/2012 13:18:31,"Donations of money, goods or services",1.0,"Donations of money, goods or services",74335922044407808,22,badasian, @xgravity23: Know someone in #Joplin who needs baby food for 12 mos or younger? I've got 7 cases and can deliver. PLS ,18789430
191082919,false,finalized,3,8/12/2012 13:14:56,Unknown,0.6525,,73179619225903104,0,john_mee43,@rileysteele did jesse jane live thru that tornado ?,16267732
191082920,false,finalized,3,8/12/2012 13:25:19,"Donations of money, goods or services",0.6812,,73888868885217200,36,f0zzyguy,@BFlowers24: Westboro Church headed to #Joplin this Sunday! Let's shelter #Joplin from their HATE! Protest the protestors! PLEASE RETWEET!,104468957
191082921,false,finalized,3,8/12/2012 13:36:06,Caution and advice,1.0,,73421213002768304,0,CarisaGaul,Taking cover. Sirens going off. #tornado heading north along hwy 69 :/,51466642
191082922,false,finalized,3,8/12/2012 13:27:28,Casualties and damage,0.696,,76380543012446208,0,Chenoa_F,RIP to the people that died in  the springfeild tornado &lt;3333â™¥â™¥,89176091
191082923,false,finalized,3,8/12/2012 13:26:05,Unknown,1.0,,73521577806929904,0,HisObsession_Me,Sooo my mommy makin me go out n the tornado warning an get food :-/,88580337
191082924,false,finalized,3,8/12/2012 13:29:12,Caution and advice,1.0,,74938862094397408,0,Lupita_GarzaG,"Holy hell...a tornado warning for east of Grand Rapids, MI!!!",146852194
191082925,false,finalized,3,8/12/2012 13:21:18,Unknown,1.0,,76062407998451600,1,jaxmom7," @gf_froggie: ""If it weren't for interruptions, Jesus wouldn't have had a ministry."" ~Matt Proctor (president of Ozark Christian Colle ...",35221896
191082926,false,finalized,3,8/12/2012 13:29:54,Caution and advice,1.0,,73203495527911296,0,fraudfeasor,"Just remember, if you are outside in a tornado, you are screwed.  Indoors, think about bathtub/mattress combo.",15261077
191082927,false,finalized,3,8/12/2012 13:26:49,Unknown,0.6657,,72660820051500896,22,River_City, @BlogsofWar: Our city needs your prayers.   http://t.co/qzNCojX #Joplin,15711730
191082928,false,finalized,3,8/12/2012 13:29:39,Caution and advice,1.0,,73548677137964896,0,samferg21,"#tornado watch; needless to say, im freaking out. and the most important part of my survival kit is missing &lt;/3",185009365
191082929,false,finalized,3,8/12/2012 13:30:20,Casualties and damage,0.3524,,73232077675442000,0,meetjuliet,If everything is where you left it earlier...you're blessed #prayforjoplin #joplin,243464318
191082930,false,finalized,3,8/12/2012 13:26:41,Caution and advice,1.0,,74913922116878304,0,MikeHamernik,@imleftbehind I checked & sirens prob shouldn't have gone off in Crete b/c it was not in the tornado warning. better safe than sorry  ty!,44270952
191082931,false,finalized,3,8/12/2012 13:27:38,"Donations of money, goods or services",1.0,,76364923806027600,5,wildkit72," @GabeCarimi: At West Town Mall helping out 93.1 Jamz collect water for the tornado victims in Joplin.  They're here till 6, stop by a ...",238009765
191082932,false,finalized,3,8/12/2012 13:36:00,Unknown,0.7086,,74150900888907600,0,ASAP_Foxy,I swear to god if theres one more tweet about thunderstorms and tornados in TORNADO SEASON meaning the rapture im unfollowing you,43435686
191082933,false,finalized,3,8/12/2012 13:26:00,Caution and advice,1.0,,74961083147886400,0,__Road2Riches__,Everybody go in y'all basements tornado coming lol..,235372915
191082934,false,finalized,3,8/12/2012 13:29:15,Caution and advice,0.6405,,73527171116830704,1,David0Monroe, @Hazewalker:  @david0monroe: Tornado sirens going off now in Cumberland #inwx  I Just Tweeted that!,14507734
191082935,false,finalized,3,8/12/2012 13:28:16,Information source,1.0,,73184704622370800,1,ShantaFabulous, @Daradondo: the tornado  http://twitpic.com/5248yt,29381752
191082936,false,finalized,4,8/12/2012 13:38:35,Information source,0.7419,,73816805046620000,0,IHateDivas,DivaDOD: My cousin ran outside his tornado shelter in Oklahoma City to take this picture.:    submitted by  Neug... http://bit.ly/j8zwR4,104354754
191082937,false,finalized,3,8/12/2012 13:25:13,Caution and advice,1.0,,73485460797784000,0,DixieCream,the air smells of Tornado,234885330
191082938,false,finalized,3,8/12/2012 13:30:40,Caution and advice,1.0,,73183316551020400,0,KellyDHicks,Tornado Watch now for entire metro area.  Just issued.,24805198
191082939,false,finalized,3,8/12/2012 13:20:56,Unknown,0.7055,,77618097875464000,4,onlyjanis," @PigeonFriend: Like Dorothy, they survived a tornado and just want a safe & loving home where they will be loved for who they are htt ...",33439936
191082940,false,finalized,3,8/12/2012 13:28:50,Caution and advice,1.0,,73196789225893696,0,AltTulsa,"Tornado sirens blaring in Brookside, but hail ended for now.",22076678
191082941,false,finalized,3,8/12/2012 13:31:21,Caution and advice,0.6423,,73227606912274400,0,ILove_Music88,Raining tornado warning hope everyone is ok,34806762
191082942,false,finalized,3,8/12/2012 13:27:04,Unknown,0.6548,,74871005788635104,9,hzleyedgrl, @trkrsvoice: Tweets from #WBC have fallen silent for an hour. No tweets=no movement! GO #TRUCKERS! #Joplin,1371831
191082943,false,finalized,4,8/12/2012 13:38:35,Information source,0.5005,,76393359907880800,0,joelabarker,@Public_Interest Is it just me or does it appear that there are multiple vortexes in that new Ringgold tornado footage?,97963639
191082944,false,finalized,3,8/12/2012 13:34:59,Unknown,0.6765,,74337108080336800,0,Tash_Point_0,All this Tornado stuff is depressing. My prayers go out to those suffering.,291775299
191082945,false,finalized,3,8/12/2012 14:12:07,Caution and advice,1.0,,75955485492260800,0,BeliebeInLakers,I just heard the tornado sirens and at first was like 'Dammit!!!' then remembered it's the first Wed of the month.,25904204
191082946,false,finalized,3,8/12/2012 13:29:37,Caution and advice,1.0,,73850113910517600,0,TheOtherMonroe,That was some apocalyptic weather that just hit.  I thought that was an impromptu tornado,49198550
191082947,false,finalized,3,8/12/2012 13:25:41,Caution and advice,1.0,,73526912059834304,1,BadgesthatCare," @WSILNews: JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL ALL UNDER TORNADO WARNINGS. NOW IS THE TIME TO SEEK SHELTER.",33755156
191082948,false,finalized,3,8/12/2012 13:26:44,Caution and advice,1.0,,75997268104327104,1,kwnewton, @JimFreund: Apparently we have no exclusivity.  The tornado watch is for all SE NY.  http://1.usa.gov/mSPGdf,19300648
191082949,true,golden,17,8/12/2012 13:26:22,Unknown,0.8931,Unknown,75671634534604800,0,VaneTenorio,@DannieMontesT estas escuchando Radio tiempo??? Guillo te mencionÃ³ y dice q varias personas le han preguntado pero no sabe si hubo tornado!,200302901
191082950,false,finalized,3,8/12/2012 13:28:31,"Donations of money, goods or services",1.0,,73116447412465600,1,LisaB2001, @HAAonline: How to help Apartment Communities affected by the Tornado in #Joplin MO via @NAAHQ http://bit.ly/mogMnr,60922245
191082951,false,finalized,3,8/12/2012 13:29:41,Unknown,0.7137,,79879282234626000,0,juanctejeda,"@ErnestRiveras y ewan hace de narrador ya en la ""the doctor, the tornado and Kentucky Kid""",18257564
191082952,false,finalized,3,8/12/2012 13:26:49,Caution and advice,1.0,,73423474105921504,2,TWC_Shawn,"The #PDS #Tornado watch for parts of KY runs until 9pm CDT. Includes Bowling Green, Louisville, Paducah, Ft. Campbell, Franklin. #KYwx",18042484
191082953,true,golden,3,8/12/2012 13:58:55,Unknown,0.6627,Unknown,72830303265226704,0,MadSciKat," @AuthorBogle: #DidYouKnow famous poet and writer, Langston Hughes, was born in #Joplin ?",15176566
191082954,false,finalized,3,8/12/2012 14:11:43,"Donations of money, goods or services",1.0,,74102651150807008,0,lilithsativa,"@ClareGrant Comics For Joplin Tornado Relief http://fb.me/BWiAt9sd please RT, & consider donating/helping if you can...#Joplin",7604122
191082955,false,finalized,3,8/12/2012 13:22:40,Caution and advice,1.0,,73569913641500608,0,Liv3LoveBelieb,"praying for all the people who are under the tornado warnings right now! please be safe:) and keep your head held up high, you'll make it .",235815638
191082956,false,finalized,3,8/12/2012 13:28:16,Caution and advice,0.665,,78429437389058000,1,LMThompson,Tornado hunters are on their way  @TorontoStar: Severe storms hit #hamont area - may have spawned a tornado http://bit.ly/kfL1Mc,18722895
191082957,false,finalized,3,8/12/2012 13:23:56,Casualties and damage,0.6607,,73044903042629600,1023,lhwhitmire, @andersoncooper: I took this earlier. Cross still stands above destroyed church #Joplin http://yfrog.com/h2d7rgrj,61529866
191082958,false,finalized,3,8/12/2012 13:13:33,Casualties and damage,1.0,,72932164118908800,1023,Mateus_7_6, @andersoncooper: I took this earlier. Cross still stands above destroyed church #Joplin http://yfrog.com/h2d7rgrj,268241420
191082959,false,finalized,3,8/12/2012 13:23:03,"Donations of money, goods or services",1.0,,73023697123938304,0,MLAS, @feedthechildren Help disaster victims at http://www.feedthechildren.org/disasterrelief #mo #tornado #pray,18204604
191082960,false,finalized,3,8/12/2012 13:26:59,Information source,0.6908,,77615286425100096,0,billweckos,Massachusetts tornado: What are deadly tornadoes doing way up in ...: At least two tornadoes tore through commun... http://bit.ly/lsaEFa,177329586
191082961,false,finalized,3,8/12/2012 13:22:08,Unknown,1.0,,76056559150571504,0,_OhThatsYoGirl, @TheCrucial1: when the fuck has there been a tornado in nj?,22689721
191082962,false,finalized,3,8/12/2012 13:27:48,Unknown,0.6515,,73573979012612000,0,1sassy_chick,Ok this line coming...  has NOTHING BUT tornado warnings ahead of it...,30282860
191082963,false,finalized,3,8/12/2012 13:26:22,Caution and advice,1.0,,73556566846083008,1,ABC24,"Tornado Warning until 9:00 p.m. for DeSoto, Marshall and Tate counties in Mississippi.",15770208
191082964,false,finalized,3,8/12/2012 13:36:00,Caution and advice,0.6233,,74911542549823296,,,.@DLoesch @m_mccoy @colestreeper1 @Lindatini @aRuffLife - leave sap at Flying J alone and come join #WBC #joplin picket :),
191082965,false,finalized,3,8/12/2012 13:33:00,"Donations of money, goods or services",0.6869,,72848261140054000,0,JordynnDyann,"If anyone has information on where the Samaritan's Purse truck from Alabama will be tomorrow, PLEASE let me know! #fb #joplin #prayforjoplin",46687975
